connector_station_id,chargePointIdentity,station_city,gpsLat,gpsLong,station_brand,serialNumber,station_installation_year,station_installation_month,station_installation_week
970941,IT*F2X*EF2XITA2601*1,Parma,44.826198,10.378719,Unknown,Unknown,0,0,0
970941,IT*F2X*EF2XITA2601*2,Parma,44.826198,10.378719,Unknown,Unknown,0,0,0
970942,IT*F2X*EF2XITA2602*1,Parma,44.826184,10.378795,Unknown,Unknown,0,0,0
970942,IT*F2X*EF2XITA2602*2,Parma,44.826184,10.378795,Unknown,Unknown,0,0,0
970943,IT*F2X*EF2XITA2651*1,Parma,44.826236,10.378697,Unknown,Unknown,0,0,0
970943,IT*F2X*EF2XITA2651*2,Parma,44.826236,10.378697,Unknown,Unknown,0,0,0
416831,IT*F2X*EF2XITB5502*1,San Nicola La Strada,41.049049,14.32312,alpitronic GmbH,HYC_300_21BZ3099B - HYC_300_21BZ3099B,2022,8,34
416831,IT*F2X*EF2XITB5502*2,San Nicola La Strada,41.049049,14.32312,alpitronic GmbH,HYC_300_21BZ3099B - HYC_300_21BZ3099B,2022,8,34
970943,IT*F2X*EF2XITA2651*3,Parma,44.826236,10.378697,Unknown,Unknown,0,0,0
416835,IT*F2X*EF2XITB5551*1,San Nicola La Strada,41.048925,14.323337,EVTEC,22261387 10941.0B - 22261387 10941.0B,2022,8,34
416835,IT*F2X*EF2XITB5551*2,San Nicola La Strada,41.048925,14.323337,EVTEC,22261387 10941.0B - 22261387 10941.0B,2022,8,34
416835,IT*F2X*EF2XITB5551*3,San Nicola La Strada,41.048925,14.323337,EVTEC,22261387 10941.0B - 22261387 10941.0B,2022,8,34
402821,IT*F2X*EF2XITO3501*1,Andria,41.251814,16.220186,alpitronic GmbH,HYC_300_22BZ1157B - HYC_300_22BZ1157B,2022,6,26
402821,IT*F2X*EF2XITO3501*2,Andria,41.251814,16.220186,alpitronic GmbH,HYC_300_22BZ1157B - HYC_300_22BZ1157B,2022,6,26
952404,IT*F2X*EF2XITA9001*1,Civitella D'agliano,42.623546,12.232471,alpitronic GmbH,HYC_300_23BZ1513B - HYC_300_23BZ1513B,2023,12,49
952404,IT*F2X*EF2XITA9001*2,Civitella D'agliano,42.623546,12.232471,alpitronic GmbH,HYC_300_23BZ1513B - HYC_300_23BZ1513B,2023,12,49
952405,IT*F2X*EF2XITA9002*1,Civitella D'agliano,42.623481,12.232482,alpitronic GmbH,HYC_300_23BZ0057B - HYC_300_23BZ0057B,2023,12,49
952405,IT*F2X*EF2XITA9002*2,Civitella D'agliano,42.623481,12.232482,alpitronic GmbH,HYC_300_23BZ0057B - HYC_300_23BZ0057B,2023,12,49
952406,IT*F2X*EF2XITA9051*1,Civitella D'agliano,42.623415,12.232488,EVTEC,23192205 10941.1A - 23192205 10941.1A,2023,12,49
952406,IT*F2X*EF2XITA9051*2,Civitella D'agliano,42.623415,12.232488,EVTEC,23192205 10941.1A - 23192205 10941.1A,2023,12,49
944310,IT*F2X*EF2XITA3601*1,Casalecchio di Reno,44.456131,11.279496,alpitronic GmbH,HYC_300_23BZ1044B - HYC_300_23BZ1044B,2023,11,45
944310,IT*F2X*EF2XITA3601*2,Casalecchio di Reno,44.456131,11.279496,alpitronic GmbH,HYC_300_23BZ1044B - HYC_300_23BZ1044B,2023,11,45
944311,IT*F2X*EF2XITA3602*1,Casalecchio di Reno,44.456098,11.279547,alpitronic GmbH,HYC_300_22BZ6986B - HYC_300_22BZ6986B,2023,11,45
944311,IT*F2X*EF2XITA3602*2,Casalecchio di Reno,44.456098,11.279547,alpitronic GmbH,HYC_300_22BZ6986B - HYC_300_22BZ6986B,2023,11,45
402837,IT*F2X*EF2XITO3502*1,Andria,41.251814,16.220104,alpitronic GmbH,HYC_300_22BZ0682B - HYC_300_22BZ0682B,2022,6,26
402837,IT*F2X*EF2XITO3502*2,Andria,41.251814,16.220104,alpitronic GmbH,HYC_300_22BZ0682B - HYC_300_22BZ0682B,2022,6,26
944312,IT*F2X*EF2XITA3651*1,Casalecchio di Reno,44.456182,11.2795,EVTEC,23122119 10941.1A - 23122119 10941.1A,2023,11,45
944312,IT*F2X*EF2XITA3651*2,Casalecchio di Reno,44.456182,11.2795,EVTEC,23122119 10941.1A - 23122119 10941.1A,2023,11,45
944312,IT*F2X*EF2XITA3651*3,Casalecchio di Reno,44.456182,11.2795,EVTEC,23122119 10941.1A - 23122119 10941.1A,2023,11,45
952406,IT*F2X*EF2XITA9051*3,Civitella D'agliano,42.623415,12.232488,EVTEC,23192205 10941.1A - 23192205 10941.1A,2023,12,49
952410,IT*F2X*EF2XITT0101*1,Pozzuoli,40.837613,14.119611,Unknown,Unknown,2023,12,50
952410,IT*F2X*EF2XITT0101*2,Pozzuoli,40.837613,14.119611,Unknown,Unknown,2023,12,50
952411,IT*F2X*EF2XITT0102*1,Pozzuoli,40.837674,14.11955,Unknown,Unknown,2023,12,50
952411,IT*F2X*EF2XITT0102*2,Pozzuoli,40.837674,14.11955,Unknown,Unknown,2023,12,50
952412,IT*F2X*EF2XITT0151*1,Pozzuoli,40.837704,14.119489,Unknown,Unknown,2023,12,50
952412,IT*F2X*EF2XITT0151*2,Pozzuoli,40.837704,14.119489,Unknown,Unknown,2023,12,50
952412,IT*F2X*EF2XITT0151*3,Pozzuoli,40.837704,14.119489,Unknown,Unknown,2023,12,50
952413,IT*F2X*EF2XITM3001*1,Costa di Rovigo,45.041112,11.710366,alpitronic GmbH,HYC_300_23BZ1509B - HYC_300_23BZ1509B,2023,12,49
952413,IT*F2X*EF2XITM3001*2,Costa di Rovigo,45.041112,11.710366,alpitronic GmbH,HYC_300_23BZ1509B - HYC_300_23BZ1509B,2023,12,49
952414,IT*F2X*EF2XITM3002*1,Costa di Rovigo,45.041157,11.7104,alpitronic GmbH,HYC_300_23BZ1510B - HYC_300_23BZ1510B,2023,12,49
952414,IT*F2X*EF2XITM3002*2,Costa di Rovigo,45.041157,11.7104,alpitronic GmbH,HYC_300_23BZ1510B - HYC_300_23BZ1510B,2023,12,49
952415,IT*F2X*EF2XITM3051*1,Costa di Rovigo,45.041064,11.710312,EVTEC,23222152 10941.1A - 23222152 10941.1A,2023,12,49
952415,IT*F2X*EF2XITM3051*2,Costa di Rovigo,45.041064,11.710312,EVTEC,23222152 10941.1A - 23222152 10941.1A,2023,12,49
952415,IT*F2X*EF2XITM3051*3,Costa di Rovigo,45.041064,11.710312,EVTEC,23222152 10941.1A - 23222152 10941.1A,2023,12,49
475845,IT*F2X*EF2XITM2051*1,Ferrara,44.879292,11.570791,EVTEC,22481970 10941.1A - 22481970 10941.1A,2023,1,4
479774,IT*F2X*EF2XITB4051*2,Anagni,41.686784,13.188454,EVTEC,22511979 10941.1A - 22511979 10941.1A,2023,2,5
479774,IT*F2X*EF2XITB4051*3,Anagni,41.686784,13.188454,EVTEC,22511979 10941.1A - 22511979 10941.1A,2023,2,5
475845,IT*F2X*EF2XITM2051*2,Ferrara,44.879292,11.570791,EVTEC,22481970 10941.1A - 22481970 10941.1A,2023,1,4
381615,IT*F2X*EF2XITA2102*1,Fiorenzuola d'Arda,44.96261,9.90443,alpitronic GmbH,HYC_300_22BZ0545B - HYC_300_22BZ0545B,0,0,0
381615,IT*F2X*EF2XITA2102*2,Fiorenzuola d'Arda,44.96261,9.90443,alpitronic GmbH,HYC_300_22BZ0545B - HYC_300_22BZ0545B,0,0,0
402846,IT*F2X*EF2XITO3601*1,Andria,41.25078,16.218864,alpitronic GmbH,HYC_300_22BZ0678B - HYC_300_22BZ0678B,2022,6,26
402846,IT*F2X*EF2XITO3601*2,Andria,41.25078,16.218864,alpitronic GmbH,HYC_300_22BZ0678B - HYC_300_22BZ0678B,2022,6,26
402847,IT*F2X*EF2XITO3602*1,Andria,41.250745,16.21894,alpitronic GmbH,HYC_300_22BZ1159B - HYC_300_22BZ1159B,2022,6,26
381618,IT*F2X*EF2XITA2101*1,Fiorenzuola d'Arda,44.96265,9.90435,alpitronic GmbH,HYC_300_22BZ0544B - HYC_300_22BZ0544B,0,0,0
381618,IT*F2X*EF2XITA2101*2,Fiorenzuola d'Arda,44.96265,9.90435,alpitronic GmbH,HYC_300_22BZ0544B - HYC_300_22BZ0544B,0,0,0
402847,IT*F2X*EF2XITO3602*2,Andria,41.250745,16.21894,alpitronic GmbH,HYC_300_22BZ1159B - HYC_300_22BZ1159B,2022,6,26
475850,IT*F2X*EF2XITM2151*1,Ferrara,44.880209,11.568843,EVTEC,22481969 10941.1A - 22481969 10941.1A,2023,1,4
475850,IT*F2X*EF2XITM2151*2,Ferrara,44.880209,11.568843,EVTEC,22481969 10941.1A - 22481969 10941.1A,2023,1,4
475850,IT*F2X*EF2XITM2151*3,Ferrara,44.880209,11.568843,EVTEC,22481969 10941.1A - 22481969 10941.1A,2023,1,4
479778,IT*F2X*EF2XITB4151*1,Anagni,41.686065,13.187462,EVTEC,22501978 10941.1A - 22501978 10941.1A,2023,2,5
479778,IT*F2X*EF2XITB4151*2,Anagni,41.686065,13.187462,EVTEC,22501978 10941.1A - 22501978 10941.1A,2023,2,5
479778,IT*F2X*EF2XITB4151*3,Anagni,41.686065,13.187462,EVTEC,22501978 10941.1A - 22501978 10941.1A,2023,2,5
423752,IT*F2X*EF2XITZ9901*1,San Giovanni Valdarno,43.58293,11.52257,alpitronic GmbH,HYC_300_22BZ0690B - HYC_300_22BZ0690B,2022,10,40
423752,IT*F2X*EF2XITZ9901*2,San Giovanni Valdarno,43.58293,11.52257,alpitronic GmbH,HYC_300_22BZ0690B - HYC_300_22BZ0690B,2022,10,40
1002660,IT*F2X*EF2XITO4602*1,Modugno,41.095284,16.768513,alpitronic GmbH,HYC_300_23BZ0055B - HYC_300_23BZ0055B,2024,5,21
1002660,IT*F2X*EF2XITO4602*2,Modugno,41.095284,16.768513,alpitronic GmbH,HYC_300_23BZ0055B - HYC_300_23BZ0055B,2024,5,21
926295,IT*F2X*EF2XITA3101*1,Modena,44.661571,10.854928,alpitronic GmbH,HYC_400_23BZ0433D - HYC_400_23BZ0433D,2023,9,39
1014238,IT*F2X*EF2XITN0503*2,Bologna,44.519363,11.214104,Unknown,Unknown,2024,6,26
926295,IT*F2X*EF2XITA3101*2,Modena,44.661571,10.854928,alpitronic GmbH,HYC_400_23BZ0433D - HYC_400_23BZ0433D,2023,9,39
926296,IT*F2X*EF2XITA3102*1,Modena,44.661615,10.854808,alpitronic GmbH,HYC_400_23BZ0435D - HYC_400_23BZ0435D,2023,9,39
926296,IT*F2X*EF2XITA3102*2,Modena,44.661615,10.854808,alpitronic GmbH,HYC_400_23BZ0435D - HYC_400_23BZ0435D,2023,9,39
922316,IT*F2X*EF2XITO4601*1,Modugno,41.095542,16.768485,Wall Box Chargers,933644 - 933644,2023,9,37
922316,IT*F2X*EF2XITO4601*2,Modugno,41.095542,16.768485,Wall Box Chargers,933644 - 933644,2023,9,37
906863,IT*F2X*EF2XITL2151*1,Tolfa,42.029539,11.962239,EVTEC,23082086 10941.1A - 23082086 10941.1A,2023,7,28
906863,IT*F2X*EF2XITL2151*2,Tolfa,42.029539,11.962239,EVTEC,23082086 10941.1A - 23082086 10941.1A,2023,7,28
906863,IT*F2X*EF2XITL2151*3,Tolfa,42.029539,11.962239,EVTEC,23082086 10941.1A - 23082086 10941.1A,2023,7,28
426243,IT*F2X*EF2XITZ9951*1,San Giovanni Valdarno,43.58295,11.52266,EVTEC,22381773 10941.1A - 22381773 10941.1A,2022,10,42
426243,IT*F2X*EF2XITZ9951*2,San Giovanni Valdarno,43.58295,11.52266,EVTEC,22381773 10941.1A - 22381773 10941.1A,2022,10,42
426243,IT*F2X*EF2XITZ9951*3,San Giovanni Valdarno,43.58295,11.52266,EVTEC,22381773 10941.1A - 22381773 10941.1A,2022,10,42
426244,IT*F2X*EF2XITA6651*1,Firenze,43.65027,11.46456,EVTEC,22391772 10941.1A - 22391772 10941.1A,2022,10,42
426244,IT*F2X*EF2XITA6651*2,Firenze,43.65027,11.46456,EVTEC,22391772 10941.1A - 22391772 10941.1A,2022,10,42
426244,IT*F2X*EF2XITA6651*3,Firenze,43.65027,11.46456,EVTEC,22391772 10941.1A - 22391772 10941.1A,2022,10,42
1033654,IT*F2X*EF2XITA8603*1,Fabro,42.876439,12.017409,alpitronic GmbH,HYC_400_24BZ5261D - HYC_400_24BZ5261D,2024,8,32
1033654,IT*F2X*EF2XITA8603*2,Fabro,42.876439,12.017409,alpitronic GmbH,HYC_400_24BZ5261D - HYC_400_24BZ5261D,2024,8,32
1033655,IT*F2X*EF2XITA8604*1,Fabro,42.876368,12.017454,alpitronic GmbH,HYC_400_24BZ5264D - HYC_400_24BZ5264D,2024,8,32
1033655,IT*F2X*EF2XITA8604*2,Fabro,42.876368,12.017454,alpitronic GmbH,HYC_400_24BZ5264D - HYC_400_24BZ5264D,2024,8,32
1033667,IT*F2X*EF2XITA6603*1,Firenze,43.650588,11.464456,alpitronic GmbH,HYC_300_24BZ1729B - HYC_300_24BZ1729B,2024,8,32
1033667,IT*F2X*EF2XITA6603*2,Firenze,43.650588,11.464456,alpitronic GmbH,HYC_300_24BZ1729B - HYC_300_24BZ1729B,2024,8,32
1033668,IT*F2X*EF2XITA6604*1,Firenze,43.650582,11.464407,alpitronic GmbH,HYC_300_24BZ1725B - HYC_300_24BZ1725B,2024,8,32
1033668,IT*F2X*EF2XITA6604*2,Firenze,43.650582,11.464407,alpitronic GmbH,HYC_300_24BZ1725B - HYC_300_24BZ1725B,2024,8,32
1033669,IT*F2X*EF2XITZ9903*1,San Giovanni Valdarno,43.582888,11.522525,alpitronic GmbH,HYC_400_24BZ7825D - HYC_400_24BZ7825D,2024,8,32
1033669,IT*F2X*EF2XITZ9903*2,San Giovanni Valdarno,43.582888,11.522525,alpitronic GmbH,HYC_400_24BZ7825D - HYC_400_24BZ7825D,2024,8,32
1033670,IT*F2X*EF2XITZ9904*1,San Giovanni Valdarno,43.582876,11.522547,alpitronic GmbH,HYC_400_24BZ7815D - HYC_400_24BZ7815D,2024,8,32
1033670,IT*F2X*EF2XITZ9904*2,San Giovanni Valdarno,43.582876,11.522547,alpitronic GmbH,HYC_400_24BZ7815D - HYC_400_24BZ7815D,2024,8,32
1033674,IT*F2X*EF2XITD2003*1,Caponago,45.575792,9.393822,alpitronic GmbH,HYC_300_24BZ1816B - HYC_300_24BZ1816B,2024,8,32
1033674,IT*F2X*EF2XITD2003*2,Caponago,45.575792,9.393822,alpitronic GmbH,HYC_300_24BZ1816B - HYC_300_24BZ1816B,2024,8,32
1033675,IT*F2X*EF2XITD2004*1,Caponago,45.575796,9.393841,alpitronic GmbH,HYC_300_24BZ1800B - HYC_300_24BZ1800B,2024,8,32
1033675,IT*F2X*EF2XITD2004*2,Caponago,45.575796,9.393841,alpitronic GmbH,HYC_300_24BZ1800B - HYC_300_24BZ1800B,2024,8,32
578610,IT*F2X*EF2XITM1151*1,Bologna,44.622771,11.420098,EVTEC,23082071 10941.1A - 23082071 10941.1A,2023,3,13
578610,IT*F2X*EF2XITM1151*2,Bologna,44.622771,11.420098,EVTEC,23082071 10941.1A - 23082071 10941.1A,2023,3,13
578610,IT*F2X*EF2XITM1151*3,Bologna,44.622771,11.420098,EVTEC,23082071 10941.1A - 23082071 10941.1A,2023,3,13
480380,IT*F2X*EF2XITB4601*1,Castrocielo,41.4969,13.683093,alpitronic GmbH,HYC_300_22BZ5353B - HYC_300_22BZ5353B,2023,2,6
902526,IT*F2X*EF2XITX2151*1,Belforte Monferrato,44.592173,8.664706,EVTEC,23122107 10941.1A - 23122107 10941.1A,2023,6,25
902526,IT*F2X*EF2XITX2151*2,Belforte Monferrato,44.592173,8.664706,EVTEC,23122107 10941.1A - 23122107 10941.1A,2023,6,25
902526,IT*F2X*EF2XITX2151*3,Belforte Monferrato,44.592173,8.664706,EVTEC,23122107 10941.1A - 23122107 10941.1A,2023,6,25
480380,IT*F2X*EF2XITB4601*2,Castrocielo,41.4969,13.683093,alpitronic GmbH,HYC_300_22BZ5353B - HYC_300_22BZ5353B,2023,2,6
419025,IT*F2X*EF2XITLINC01*1,Milano,45.461856,9.276363,alpitronic GmbH,HYC_300_22BZ2235B - HYC_300_22BZ2235B,0,0,0
419025,IT*F2X*EF2XITLINC01*2,Milano,45.461856,9.276363,alpitronic GmbH,HYC_300_22BZ2235B - HYC_300_22BZ2235B,0,0,0
419026,IT*F2X*EF2XITLINC02*1,Milano,45.461861,9.276267,alpitronic GmbH,HYC_300_22BZ0667B - HYC_300_22BZ0667B,0,0,0
419026,IT*F2X*EF2XITLINC02*2,Milano,45.461861,9.276267,alpitronic GmbH,HYC_300_22BZ0667B - HYC_300_22BZ0667B,0,0,0
419027,IT*F2X*EF2XITLINC04*1,Milano,45.461869,9.27606,alpitronic GmbH,HYC_300_22BZ2234B - HYC_300_22BZ2234B,0,0,0
419027,IT*F2X*EF2XITLINC04*2,Milano,45.461869,9.27606,alpitronic GmbH,HYC_300_22BZ2234B - HYC_300_22BZ2234B,0,0,0
1033689,IT*F2X*EF2XITA5503*1,Firenze,43.831805,11.160038,alpitronic GmbH,HYC_300_24BZ1716B - HYC_300_24BZ1716B,2024,8,32
1033689,IT*F2X*EF2XITA5503*2,Firenze,43.831805,11.160038,alpitronic GmbH,HYC_300_24BZ1716B - HYC_300_24BZ1716B,2024,8,32
1033690,IT*F2X*EF2XITA5504*1,Firenze,43.831807,11.159944,alpitronic GmbH,HYC_300_24BZ1719B - HYC_300_24BZ1719B,2024,8,32
1033690,IT*F2X*EF2XITA5504*2,Firenze,43.831807,11.159944,alpitronic GmbH,HYC_300_24BZ1719B - HYC_300_24BZ1719B,2024,8,32
1033691,IT*F2X*EF2XITN1003*1,Castel San Pietro Terme,44.429238,11.600258,alpitronic GmbH,HYC_300_24BZ1693B - HYC_300_24BZ1693B,2024,8,32
1033691,IT*F2X*EF2XITN1003*2,Castel San Pietro Terme,44.429238,11.600258,alpitronic GmbH,HYC_300_24BZ1693B - HYC_300_24BZ1693B,2024,8,32
1033692,IT*F2X*EF2XITN1004*1,Castel San Pietro Terme,44.429191,11.600233,alpitronic GmbH,HYC_300_24BZ1708B - HYC_300_24BZ1708B,2024,8,32
1033692,IT*F2X*EF2XITN1004*2,Castel San Pietro Terme,44.429191,11.600233,alpitronic GmbH,HYC_300_24BZ1708B - HYC_300_24BZ1708B,2024,8,32
912516,IT*F2X*EF2XITMXPP51*1,Somma Lombardo,45.636198,8.712838,FIMER SPA,P58784,0,0,0
912516,IT*F2X*EF2XITMXPP51*2,Somma Lombardo,45.636198,8.712838,FIMER SPA,P58784,0,0,0
1021212,IT*F2X*EF2XITB4003*1,Anagni,41.68651,13.18873,alpitronic GmbH,HYC_400_24BZ5278D - HYC_400_24BZ5278D,2024,7,29
1021212,IT*F2X*EF2XITB4003*2,Anagni,41.68651,13.18873,alpitronic GmbH,HYC_400_24BZ5278D - HYC_400_24BZ5278D,2024,7,29
1021213,IT*F2X*EF2XITB4004*1,Anagni,41.686475,13.188683,alpitronic GmbH,HYC_400_24BZ5273D - HYC_400_24BZ5273D,2024,7,29
1021213,IT*F2X*EF2XITB4004*2,Anagni,41.686475,13.188683,alpitronic GmbH,HYC_400_24BZ5273D - HYC_400_24BZ5273D,2024,7,29
1021214,IT*F2X*EF2XITB4103*1,Anagni,41.68595,13.18764,alpitronic GmbH,HYC_400_24BZ5270D - HYC_400_24BZ5270D,2024,7,29
1021214,IT*F2X*EF2XITB4103*2,Anagni,41.68595,13.18764,alpitronic GmbH,HYC_400_24BZ5270D - HYC_400_24BZ5270D,2024,7,29
1021215,IT*F2X*EF2XITB4104*1,Anagni,41.685892,13.187719,alpitronic GmbH,HYC_400_24BZ5266D - HYC_400_24BZ5266D,2024,7,29
1021215,IT*F2X*EF2XITB4104*2,Anagni,41.685892,13.187719,alpitronic GmbH,HYC_400_24BZ5266D - HYC_400_24BZ5266D,2024,7,29
912525,IT*F2X*EF2XITMXPP01*1,Somma Lombardo,45.636207,8.712917,alpitronic GmbH,HYC_150_22BZ0988A - HYC_150_22BZ0988A,0,0,0
912525,IT*F2X*EF2XITMXPP01*2,Somma Lombardo,45.636207,8.712917,alpitronic GmbH,HYC_150_22BZ0988A - HYC_150_22BZ0988A,0,0,0
483277,IT*F2X*EF2XITP4151*2,Vallata,41.064668,15.314502,EVTEC,23021993 10941.1A - 23021993 10941.1A,2023,3,9
483277,IT*F2X*EF2XITP4151*3,Vallata,41.064668,15.314502,EVTEC,23021993 10941.1A - 23021993 10941.1A,2023,3,9
957509,IT*F2X*EF2XITB5701*1,Casoria,40.885732,14.316923,Unknown,Unknown,0,0,0
957509,IT*F2X*EF2XITB5701*2,Casoria,40.885732,14.316923,Unknown,Unknown,0,0,0
957510,IT*F2X*EF2XITB5702*1,Casoria,40.885796,14.316911,alpitronic GmbH,HYC_300_22BZ5314B - HYC_300_22BZ5314B,0,0,0
957510,IT*F2X*EF2XITB5702*2,Casoria,40.885796,14.316911,alpitronic GmbH,HYC_300_22BZ5314B - HYC_300_22BZ5314B,0,0,0
957511,IT*F2X*EF2XITB5751*1,Casoria,40.885845,14.316871,Unknown,Unknown,0,0,0
957511,IT*F2X*EF2XITB5751*2,Casoria,40.885845,14.316871,Unknown,Unknown,0,0,0
957511,IT*F2X*EF2XITB5751*3,Casoria,40.885845,14.316871,Unknown,Unknown,0,0,0
483280,IT*F2X*EF2XITP4051*1,Vallata,41.06671,15.315796,EVTEC,23011992 10941.1A - 23011992 10941.1A,2023,3,9
903226,IT*F2X*EF2XITT0201*1,Napoli,40.873302,14.279745,alpitronic GmbH,HYC_300_22BZ5309B - HYC_300_22BZ5309B,2023,6,26
903226,IT*F2X*EF2XITT0201*2,Napoli,40.873302,14.279745,alpitronic GmbH,HYC_300_22BZ5309B - HYC_300_22BZ5309B,2023,6,26
903227,IT*F2X*EF2XITT0202*1,Napoli,40.873302,14.279745,alpitronic GmbH,HYC_300_22BZ5311B - HYC_300_22BZ5311B,2023,6,26
483280,IT*F2X*EF2XITP4051*2,Vallata,41.06671,15.315796,EVTEC,23011992 10941.1A - 23011992 10941.1A,2023,3,9
903227,IT*F2X*EF2XITT0202*2,Napoli,40.873302,14.279745,alpitronic GmbH,HYC_300_22BZ5311B - HYC_300_22BZ5311B,2023,6,26
957514,IT*F2X*EF2XITO2001*1,Foggia,41.591279,15.5017,alpitronic GmbH,HYC_300_23BZ1518B - HYC_300_23BZ1518B,0,0,0
957514,IT*F2X*EF2XITO2001*2,Foggia,41.591279,15.5017,alpitronic GmbH,HYC_300_23BZ1518B - HYC_300_23BZ1518B,0,0,0
957515,IT*F2X*EF2XITO2002*1,Foggia,41.591304,15.501731,alpitronic GmbH,HYC_300_23BZ1502B - HYC_300_23BZ1502B,0,0,0
483280,IT*F2X*EF2XITP4051*3,Vallata,41.06671,15.315796,EVTEC,23011992 10941.1A - 23011992 10941.1A,2023,3,9
957515,IT*F2X*EF2XITO2002*2,Foggia,41.591304,15.501731,alpitronic GmbH,HYC_300_23BZ1502B - HYC_300_23BZ1502B,0,0,0
957516,IT*F2X*EF2XITO2051*1,Foggia,41.591331,15.501649,EVTEC,23252163 10941.1A - 23252163 10941.1A,0,0,0
957516,IT*F2X*EF2XITO2051*2,Foggia,41.591331,15.501649,EVTEC,23252163 10941.1A - 23252163 10941.1A,0,0,0
957516,IT*F2X*EF2XITO2051*3,Foggia,41.591331,15.501649,EVTEC,23252163 10941.1A - 23252163 10941.1A,0,0,0
957517,IT*F2X*EF2XITO2101*1,Foggia,41.590938,15.500337,alpitronic GmbH,HYC_300_23BZ1507B - HYC_300_23BZ1507B,2023,12,51
957517,IT*F2X*EF2XITO2101*2,Foggia,41.590938,15.500337,alpitronic GmbH,HYC_300_23BZ1507B - HYC_300_23BZ1507B,2023,12,51
957518,IT*F2X*EF2XITO2102*1,Foggia,41.590956,15.500268,alpitronic GmbH,HYC_300_23BZ1512B - HYC_300_23BZ1512B,2023,12,51
957518,IT*F2X*EF2XITO2102*2,Foggia,41.590956,15.500268,alpitronic GmbH,HYC_300_23BZ1512B - HYC_300_23BZ1512B,2023,12,51
957519,IT*F2X*EF2XITO2151*1,Foggia,41.590898,15.500381,Unknown,Unknown,2023,12,51
957519,IT*F2X*EF2XITO2151*2,Foggia,41.590898,15.500381,Unknown,Unknown,2023,12,51
579086,IT*F2X*EF2XITJ3051*1,Savona,44.28765,8.440903,EVTEC,23011980 10941.1A - 23011980 10941.1A,2023,4,14
579086,IT*F2X*EF2XITJ3051*2,Savona,44.28765,8.440903,EVTEC,23011980 10941.1A - 23011980 10941.1A,2023,4,14
579086,IT*F2X*EF2XITJ3051*3,Savona,44.28765,8.440903,EVTEC,23011980 10941.1A - 23011980 10941.1A,2023,4,14
957519,IT*F2X*EF2XITO2151*3,Foggia,41.590898,15.500381,Unknown,Unknown,2023,12,51
579090,IT*F2X*EF2XITL9151*1,Genova,44.392512,9.044875,EVTEC,23062061 10941.1A - 23062061 10941.1A,2023,4,14
579090,IT*F2X*EF2XITL9151*2,Genova,44.392512,9.044875,EVTEC,23062061 10941.1A - 23062061 10941.1A,2023,4,14
579090,IT*F2X*EF2XITL9151*3,Genova,44.392512,9.044875,EVTEC,23062061 10941.1A - 23062061 10941.1A,2023,4,14
579093,IT*F2X*EF2XITL9051*1,Genova,44.393366,9.046565,EVTEC,23062062 10941.1A - 23062062 10941.1A,2023,4,14
579093,IT*F2X*EF2XITL9051*2,Genova,44.393366,9.046565,EVTEC,23062062 10941.1A - 23062062 10941.1A,2023,4,14
579093,IT*F2X*EF2XITL9051*3,Genova,44.393366,9.046565,EVTEC,23062062 10941.1A - 23062062 10941.1A,2023,4,14
