,chargerId,gpsLat,gpsLong,type,physicalPosition,session.position,carChargeParameter.maxPower,numberStacks,average_current_all_months,polygon,number_charging_station,area_km2,population_density,land_use_summary,amenity_school_count,amenity_university_count,amenity_restaurant_count,amenity_place_of_worship_count,amenity_community_centre_count,amenity_townhall_count,amenity_parking_count,amenity_library_count,leisure_park_count,leisure_cinema_count,building_commercial_count,building_government_count,building_civic_count,building_retail_count,land_use,oneway,lanes,highway,maxspeed,node_count,edge_count
184,19744.0,41.092773,16.777855,CCS2_400,4.0,2,0.0,4.0,494.9769811320755,"POLYGON ((16.771895233662203 41.08825114133521, 16.771895233662203 41.09729485866479, 16.783814766337795 41.09729485866479, 16.783814766337795 41.08825114133521, 16.771895233662203 41.08825114133521))",1,1,2202.775428,,1,0,0,2,0,0,12,0,1,0,0,0,0,0,residential,yes,2,unclassified,68.03571428571429,85,144
185,19745.0,44.66223666034456,10.85800979285428,CCS2_400,1.0,1,214000.0,4.0,435.2567567567568,"POLYGON ((10.851694890545994 44.657714801679774, 10.851694890545994 44.66675851900935, 10.864324695162564 44.66675851900935, 10.864324695162564 44.657714801679774, 10.851694890545994 44.657714801679774))",1,1,52.45259899999999,,0,0,3,0,0,0,6,0,0,0,1,0,0,2,residential,yes,4,service,109.23076923076923,16,32
186,19746.0,45.5756,9.0086,CCS2_400,1.0,1,0.0,4.0,444.37463235294115,"POLYGON ((9.002183194074915 45.571078141335214, 9.002183194074915 45.58012185866479, 9.015016805925084 45.58012185866479, 9.015016805925084 45.571078141335214, 9.002183194074915 45.571078141335214))",1,1,37.11109399999998,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,commercial,yes,2,service,79.375,20,29
187,19747.0,44.66238507058817,10.858520518762573,CCS2_400,1.0,1,130000.0,4.0,416.85422222222223,"POLYGON ((10.85220560028879 44.657863211923384, 10.85220560028879 44.66690692925296, 10.864835437236355 44.66690692925296, 10.864835437236355 44.657863211923384, 10.85220560028879 44.657863211923384))",1,1,50.083028,,0,0,3,0,0,0,6,0,0,0,1,0,0,2,residential,yes,4,service,100.83333333333333,12,26
188,19748.0,45.548589,9.210064,CCS2_400,4.0,2,0.0,4.0,422.20833333333337,"POLYGON ((9.203650278358543 45.54406714133521, 9.203650278358543 45.55311085866479, 9.216477721641455 45.55311085866479, 9.216477721641455 45.54406714133521, 9.203650278358543 45.54406714133521))",1,1,3664.607109,,0,0,3,0,0,0,20,0,3,0,3,0,1,4,residential,yes,1,service,45.0,50,80
189,19749.0,45.559134,9.039494,CCS2_400,4.0,2,250000.0,4.0,471.1818181818182,"POLYGON ((9.033079074787516 45.55461214133521, 9.033079074787516 45.56365585866479, 9.045908925212483 45.56365585866479, 9.045908925212483 45.55461214133521, 9.033079074787516 45.55461214133521))",3,1,19.075228,,0,0,2,0,0,0,12,0,0,0,1,0,0,3,residential,yes,1,secondary,52.093023255813954,68,105
190,20790.0,42.364143,12.4788065,CCS2_400,4.0,2,50000.0,4.0,487.13157894736844,"POLYGON ((12.472727606325453 42.35962114133521, 12.472727606325453 42.368664858664786, 12.484885393674546 42.368664858664786, 12.484885393674546 42.35962114133521, 12.472727606325453 42.35962114133521))",1,1,1168.2960679999999,,1,0,4,5,0,1,2,1,1,0,2,0,0,0,residential,no,2,residential,,64,175
191,20791.0,41.595306,15.470685,CCS2_400,1.0,1,250000.0,4.0,440.1079545454545,"POLYGON ((15.464679061674998 41.59078414133521, 15.464679061674998 41.59982785866479, 15.476690938325001 41.59982785866479, 15.476690938325001 41.59078414133521, 15.464679061674998 41.59078414133521))",1,1,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,1,construction,90.0,0,0
192,20791.0,41.595306,15.470685,CCS2_400,1.0,1,250000.0,4.0,440.1079545454545,"POLYGON ((15.464679061674998 41.59078414133521, 15.464679061674998 41.59982785866479, 15.476690938325001 41.59982785866479, 15.476690938325001 41.59078414133521, 15.464679061674998 41.59078414133521))",1,1,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,1,construction,90.0,0,0
193,20792.0,45.55872953594708,9.039780726784564,CCS2_400,1.0,1,250000.0,4.0,460.4265454545455,"POLYGON ((9.033365847748591 45.55420767728229, 9.033365847748591 45.56325139461187, 9.046195605820536 45.56325139461187, 9.046195605820536 45.55420767728229, 9.033365847748591 45.55420767728229))",3,1,15.492151,,0,0,2,0,0,0,14,0,0,0,1,0,0,3,residential,yes,1,secondary,52.38095238095238,71,110
194,20793.0,45.517027,9.147218,CCS2_400,1.0,1,250000.0,4.0,507.20833333333337,"POLYGON ((9.140807876745386 45.51250514133521, 9.140807876745386 45.52154885866479, 9.153628123254615 45.52154885866479, 9.153628123254615 45.51250514133521, 9.140807876745386 45.51250514133521))",1,1,17559.313468,,2,0,4,2,1,0,37,0,5,0,2,0,0,0,residential,yes,2,footway,42.5,83,153
195,20793.0,45.517027,9.147218,CCS2_400,1.0,1,250000.0,4.0,507.20833333333337,"POLYGON ((9.140807876745386 45.51250514133521, 9.140807876745386 45.52154885866479, 9.153628123254615 45.52154885866479, 9.153628123254615 45.51250514133521, 9.140807876745386 45.51250514133521))",1,1,17559.313468,,2,0,4,2,1,0,37,0,5,0,2,0,0,0,residential,yes,2,footway,42.5,83,153
196,20794.0,46.49900946415393,13.375391836695504,CCS2_400,1.0,1,0.0,4.0,403.2846261355695,"POLYGON ((13.368866894159872 46.49448760548914, 13.368866894159872 46.503531322818716, 13.381916779231137 46.503531322818716, 13.381916779231137 46.49448760548914, 13.368866894159872 46.49448760548914))",1,1,86.177323,,0,0,2,1,0,0,3,0,0,0,0,0,0,0,Other,yes,2,track,62.5,17,36
197,20795.0,44.60469167309025,8.953054420619305,CCS2_400,1.0,1,0.0,4.0,426.90714285714284,"POLYGON ((8.946745776944722 44.60016981442546, 8.946745776944722 44.60921353175504, 8.959363064293887 44.60921353175504, 8.959363064293887 44.60016981442546, 8.946745776944722 44.60016981442546))",1,1,598.382406,,0,0,1,1,0,1,2,0,0,0,0,0,0,0,residential,yes,2,service,63.214285714285715,18,31
198,20796.0,42.628433,12.230046,CCS2_400,1.0,1,326000.0,4.0,474.40162499999997,"POLYGON ((12.223941361018264 42.62391114133521, 12.223941361018264 42.63295485866479, 12.236150638981735 42.63295485866479, 12.236150638981735 42.62391114133521, 12.223941361018264 42.62391114133521))",1,1,20.49666599999999,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,yes,2,service,130.0,0,0
199,20797.0,41.59151,15.47307,CCS2_400,1.0,1,250000.0,4.0,505.94126984126984,"POLYGON ((15.467064414863446 41.58698814133521, 15.467064414863446 41.59603185866479, 15.479075585136554 41.59603185866479, 15.479075585136554 41.58698814133521, 15.467064414863446 41.58698814133521))",1,1,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,1,track,90.0,0,0
200,20798.0,46.49905823466896,13.37512094073765,CCS2_400,4.0,2,250000.0,4.0,419.1035366931918,"POLYGON ((13.368595992349443 46.49453637600417, 13.368595992349443 46.503580093333746, 13.381645889125858 46.503580093333746, 13.381645889125858 46.49453637600417, 13.368595992349443 46.49453637600417))",1,1,86.177323,,0,0,2,1,0,0,3,0,0,0,0,0,0,0,Other,yes,2,track,62.5,17,36
201,20799.0,45.029393,11.701105,CCS2_400,1.0,1,326000.0,4.0,799.0,"POLYGON ((11.694749719641123 45.02487114133521, 11.694749719641123 45.03391485866479, 11.707460280358877 45.03391485866479, 11.707460280358877 45.02487114133521, 11.694749719641123 45.02487114133521))",1,1,1.18064,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,yes,2,track,76.0,2,1
202,20800.0,45.0413896291706,11.710672816333831,CCS2_400,1.0,1,0.0,4.0,437.0283400809717,"POLYGON ((11.704316203517454 45.036867770505815, 11.704316203517454 45.04591148783539, 11.717029429150209 45.04591148783539, 11.717029429150209 45.036867770505815, 11.704316203517454 45.036867770505815))",2,1,4.580927999999995,,0,0,0,0,0,0,8,0,0,0,0,0,0,0,Other,yes,1,service,106.66666666666667,4,3
203,20801.0,44.4848,11.2583,CCS2_400,4.0,2,250000.0,4.0,472.4135,"POLYGON ((11.25200433569902 44.48027814133521, 11.25200433569902 44.48932185866479, 11.26459566430098 44.48932185866479, 11.26459566430098 44.48027814133521, 11.25200433569902 44.48027814133521))",1,1,3452.0699489999997,,0,0,3,1,0,0,19,0,6,0,2,0,0,0,residential,yes,1,residential,75.52631578947368,74,134
204,20802.0,41.569647,15.518173,CCS2_400,1.0,1,250000.0,4.0,467.05,"POLYGON ((15.512169447725398 41.565125141335216, 15.512169447725398 41.57416885866479, 15.524176552274604 41.57416885866479, 15.524176552274604 41.565125141335216, 15.512169447725398 41.565125141335216))",1,1,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,yes,2,motorway,130.0,0,0
205,20804.0,45.517027,9.147218,CCS2_400,1.0,1,326000.0,4.0,461.17657045840406,"POLYGON ((9.140807876745386 45.51250514133521, 9.140807876745386 45.52154885866479, 9.153628123254615 45.52154885866479, 9.153628123254615 45.51250514133521, 9.140807876745386 45.51250514133521))",1,1,17559.313468,,2,0,4,2,1,0,37,0,5,0,2,0,0,0,residential,yes,2,footway,42.5,83,153
206,20804.0,45.517027,9.147218,CCS2_400,1.0,1,326000.0,4.0,461.17657045840406,"POLYGON ((9.140807876745386 45.51250514133521, 9.140807876745386 45.52154885866479, 9.153628123254615 45.52154885866479, 9.153628123254615 45.51250514133521, 9.140807876745386 45.51250514133521))",1,1,17559.313468,,2,0,4,2,1,0,37,0,5,0,2,0,0,0,residential,yes,2,footway,42.5,83,153
207,20805.0,45.63385426728856,9.600788152862714,CCS2_400,1.0,1,0.0,4.0,379.3404761904762,"POLYGON ((9.59436468013209 45.629332408623775, 9.59436468013209 45.63837612595335, 9.607211625593338 45.63837612595335, 9.607211625593338 45.629332408623775, 9.59436468013209 45.629332408623775))",1,1,526.731346,,0,0,0,0,0,0,8,0,0,0,1,0,0,0,residential,yes,2,unclassified,130.0,30,49
208,20805.0,45.63385426728856,9.600788152862714,CCS2_400,1.0,1,0.0,4.0,379.3404761904762,"POLYGON ((9.59436468013209 45.629332408623775, 9.59436468013209 45.63837612595335, 9.607211625593338 45.63837612595335, 9.607211625593338 45.629332408623775, 9.59436468013209 45.629332408623775))",1,1,526.731346,,0,0,0,0,0,0,8,0,0,0,1,0,0,0,residential,yes,2,unclassified,130.0,30,49
209,20806.0,41.595306,15.470685,CCS2_400,4.0,2,0.0,4.0,376.1875,"POLYGON ((15.464679061674998 41.59078414133521, 15.464679061674998 41.59982785866479, 15.476690938325001 41.59982785866479, 15.476690938325001 41.59078414133521, 15.464679061674998 41.59078414133521))",1,1,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,1,construction,90.0,0,0
210,20806.0,41.595306,15.470685,CCS2_400,4.0,2,0.0,4.0,376.1875,"POLYGON ((15.464679061674998 41.59078414133521, 15.464679061674998 41.59982785866479, 15.476690938325001 41.59982785866479, 15.476690938325001 41.59078414133521, 15.464679061674998 41.59078414133521))",1,1,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,1,construction,90.0,0,0
211,20807.0,45.63385426728856,9.600788152862714,CCS2_400,1.0,1,0.0,4.0,486.28374999999994,"POLYGON ((9.59436468013209 45.629332408623775, 9.59436468013209 45.63837612595335, 9.607211625593338 45.63837612595335, 9.607211625593338 45.629332408623775, 9.59436468013209 45.629332408623775))",1,1,526.731346,,0,0,0,0,0,0,8,0,0,0,1,0,0,0,residential,yes,2,unclassified,130.0,30,49
212,20807.0,45.63385426728856,9.600788152862714,CCS2_400,1.0,1,0.0,4.0,486.28374999999994,"POLYGON ((9.59436468013209 45.629332408623775, 9.59436468013209 45.63837612595335, 9.607211625593338 45.63837612595335, 9.607211625593338 45.629332408623775, 9.59436468013209 45.629332408623775))",1,1,526.731346,,0,0,0,0,0,0,8,0,0,0,1,0,0,0,residential,yes,2,unclassified,130.0,30,49
213,20809.0,46.182976,13.126373,CCS2_400,4.0,2,250000.0,4.0,447.97142857142853,"POLYGON ((13.119885664698842 46.17845414133521, 13.119885664698842 46.187497858664784, 13.132860335301157 46.187497858664784, 13.132860335301157 46.17845414133521, 13.119885664698842 46.17845414133521))",1,1,16.769394,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,yes,2,track,80.0,2,1
214,20810.0,44.4525,11.2796,CCS2_400,1.0,1,0.0,4.0,451.69171664167914,"POLYGON ((11.273307818636885 44.44797814133521, 11.273307818636885 44.45702185866479, 11.285892181363115 44.45702185866479, 11.285892181363115 44.44797814133521, 11.273307818636885 44.44797814133521))",1,1,1008.437186,,0,0,3,1,0,0,21,0,2,0,0,0,0,1,residential,yes,3,service,82.94117647058823,8,14
215,36831.0,44.6617823,10.8555736,CCS2_400,1.0,1,214000.0,4.0,467.24979569892474,"POLYGON ((10.849258747181862 44.65726044133521, 10.849258747181862 44.666304158664786, 10.861888452818137 44.666304158664786, 10.861888452818137 44.65726044133521, 10.849258747181862 44.65726044133521))",1,1,50.382123,,0,0,3,0,0,0,6,0,0,0,1,0,0,2,residential,yes,4,service,108.82352941176471,13,28
216,39571.0,44.66180260625645,10.854625413495116,CCS2_400,4.0,2,0.0,4.0,445.7073412698412,"POLYGON ((10.848310558465192 44.65728074759166, 10.848310558465192 44.66632446492124, 10.86094026852504 44.66632446492124, 10.86094026852504 44.65728074759166, 10.848310558465192 44.65728074759166))",1,1,48.437384,,0,0,3,0,0,0,6,0,0,0,1,0,0,2,residential,yes,4,service,106.3157894736842,4,6
217,71210.0,44.962869094179965,9.90444213224484,CCS2_400,1.0,1,0.0,3.0,205.6818181818182,"POLYGON ((9.898094225479673 44.95834723551518, 9.898094225479673 44.96739095284475, 9.910790039010008 44.96739095284475, 9.910790039010008 44.95834723551518, 9.898094225479673 44.95834723551518))",2,1,55.058404999999986,,0,0,2,0,0,0,2,0,0,0,0,0,0,1,Other,yes,2,service,66.89655172413794,4,3
218,76415.0,42.62348381178956,12.232490713525506,CCS2_400,1.0,1,0.0,3.0,484.38,"POLYGON ((12.226386559857914 42.618961953124774, 12.226386559857914 42.62800567045435, 12.238594867193097 42.62800567045435, 12.238594867193097 42.618961953124774, 12.226386559857914 42.618961953124774))",1,1,19.533780999999987,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,yes,2,service,130.0,5,8
219,76421.0,41.68599050937753,13.187538979556642,CCS2_400,1.0,1,0.0,3.0,292.4,"POLYGON ((13.181524583515356 41.681468650712745, 13.181524583515356 41.69051236804232, 13.193553375597928 41.69051236804232, 13.193553375597928 41.681468650712745, 13.181524583515356 41.681468650712745))",2,1,0.0,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,other,yes,3,service,100.0,2,2
220,83753.0,44.4277,11.6013,CCS2_400,4.0,2,129000.0,4.0,385.57142857142856,"POLYGON ((11.595010488872898 44.423178141335214, 11.595010488872898 44.43222185866479, 11.607589511127102 44.43222185866479, 11.607589511127102 44.423178141335214, 11.595010488872898 44.423178141335214))",2,1,46.482192,,0,0,3,0,0,0,25,0,0,0,2,0,0,0,commercial,yes,1,service,47.735849056603776,30,43
221,83753.0,44.4277,11.6013,CCS2_400,4.0,2,129000.0,4.0,385.57142857142856,"POLYGON ((11.595010488872898 44.423178141335214, 11.595010488872898 44.43222185866479, 11.607589511127102 44.43222185866479, 11.607589511127102 44.423178141335214, 11.595010488872898 44.423178141335214))",2,1,46.482192,,0,0,3,0,0,0,25,0,0,0,2,0,0,0,commercial,yes,1,service,47.735849056603776,30,43
222,83754.0,44.5996,8.6657,CCS2_400,4.0,2,0.0,4.0,386.60907258064515,"POLYGON ((8.659391909195753 44.595078141335215, 8.659391909195753 44.60412185866479, 8.672008090804246 44.60412185866479, 8.672008090804246 44.595078141335215, 8.659391909195753 44.595078141335215))",1,1,3.2838559999999983,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,yes,3,path,92.5,0,0
223,83756.0,43.0941,11.7806,CCS2_400,4.0,2,337000.0,4.0,391.3939393939394,"POLYGON ((11.774449143854694 43.08957814133521, 11.774449143854694 43.098621858664785, 11.786750856145305 43.098621858664785, 11.786750856145305 43.08957814133521, 11.774449143854694 43.08957814133521))",1,1,4122.654708,,4,0,25,8,0,1,16,3,3,0,2,0,0,1,residential,no,1,residential,28.863636363636363,89,169
224,83756.0,43.0941,11.7806,CCS2_400,4.0,2,337000.0,4.0,391.3939393939394,"POLYGON ((11.774449143854694 43.08957814133521, 11.774449143854694 43.098621858664785, 11.786750856145305 43.098621858664785, 11.786750856145305 43.08957814133521, 11.774449143854694 43.08957814133521))",1,1,4122.654708,,4,0,25,8,0,1,16,3,3,0,2,0,0,1,residential,no,1,residential,28.863636363636363,89,169
225,83756.0,43.0941,11.7806,CCS2_400,4.0,2,337000.0,4.0,391.3939393939394,"POLYGON ((11.774449143854694 43.08957814133521, 11.774449143854694 43.098621858664785, 11.786750856145305 43.098621858664785, 11.786750856145305 43.08957814133521, 11.774449143854694 43.08957814133521))",1,1,4122.654708,,4,0,25,8,0,1,16,3,3,0,2,0,0,1,residential,no,1,residential,28.863636363636363,89,169
226,83759.0,43.0941,11.7806,CCS2_400,1.0,1,250000.0,4.0,410.2972972972973,"POLYGON ((11.774449143854694 43.08957814133521, 11.774449143854694 43.098621858664785, 11.786750856145305 43.098621858664785, 11.786750856145305 43.08957814133521, 11.774449143854694 43.08957814133521))",1,1,4122.654708,,4,0,25,8,0,1,16,3,3,0,2,0,0,1,residential,no,1,residential,28.863636363636363,89,169
227,83759.0,43.0941,11.7806,CCS2_400,1.0,1,250000.0,4.0,410.2972972972973,"POLYGON ((11.774449143854694 43.08957814133521, 11.774449143854694 43.098621858664785, 11.786750856145305 43.098621858664785, 11.786750856145305 43.08957814133521, 11.774449143854694 43.08957814133521))",1,1,4122.654708,,4,0,25,8,0,1,16,3,3,0,2,0,0,1,residential,no,1,residential,28.863636363636363,89,169
228,83759.0,43.0941,11.7806,CCS2_400,1.0,1,250000.0,4.0,410.2972972972973,"POLYGON ((11.774449143854694 43.08957814133521, 11.774449143854694 43.098621858664785, 11.786750856145305 43.098621858664785, 11.786750856145305 43.08957814133521, 11.774449143854694 43.08957814133521))",1,1,4122.654708,,4,0,25,8,0,1,16,3,3,0,2,0,0,1,residential,no,1,residential,28.863636363636363,89,169
229,83761.0,41.4877,13.69,CCS2_400,1.0,1,111700.0,4.0,356.4944444444444,"POLYGON ((13.684004047315774 41.48317814133521, 13.684004047315774 41.492221858664784, 13.695995952684225 41.492221858664784, 13.695995952684225 41.48317814133521, 13.684004047315774 41.48317814133521))",1,1,113.83634499999998,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,commercial,no,3,unclassified,130.0,0,0
230,83762.0,41.498,13.682,CCS2_400,4.0,2,0.0,4.0,381.2791666666667,"POLYGON ((13.676003093846855 41.49347814133521, 13.676003093846855 41.502521858664785, 13.687996906153145 41.502521858664785, 13.687996906153145 41.49347814133521, 13.676003093846855 41.49347814133521))",2,1,152.22978999999998,,0,0,4,0,0,0,8,0,0,0,0,0,0,0,Other,yes,1,service,49.130434782608695,27,49
231,83765.0,44.6097,8.6613,CCS2_400,1.0,1,0.0,4.0,411.33333333333337,"POLYGON ((8.654990812361913 44.60517814133521, 8.654990812361913 44.614221858664784, 8.667609187638089 44.614221858664784, 8.667609187638089 44.60517814133521, 8.654990812361913 44.60517814133521))",1,1,45.675605999999995,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,yes,3,motorway,96.0,0,0
232,83765.0,44.6097,8.6613,CCS2_400,1.0,1,0.0,4.0,411.33333333333337,"POLYGON ((8.654990812361913 44.60517814133521, 8.654990812361913 44.614221858664784, 8.667609187638089 44.614221858664784, 8.667609187638089 44.60517814133521, 8.654990812361913 44.60517814133521))",1,1,45.675605999999995,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,yes,3,motorway,96.0,0,0
233,83767.0,44.6097,8.6613,CCS2_400,1.0,1,0.0,4.0,469.00658914728683,"POLYGON ((8.654990812361913 44.60517814133521, 8.654990812361913 44.614221858664784, 8.667609187638089 44.614221858664784, 8.667609187638089 44.60517814133521, 8.654990812361913 44.60517814133521))",1,1,45.675605999999995,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,yes,3,motorway,96.0,0,0
234,83767.0,44.6097,8.6613,CCS2_400,1.0,1,0.0,4.0,469.00658914728683,"POLYGON ((8.654990812361913 44.60517814133521, 8.654990812361913 44.614221858664784, 8.667609187638089 44.614221858664784, 8.667609187638089 44.60517814133521, 8.654990812361913 44.60517814133521))",1,1,45.675605999999995,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,yes,3,motorway,96.0,0,0
235,83768.0,44.4277,11.6013,CCS2_400,4.0,2,207000.0,4.0,533.5684210526315,"POLYGON ((11.595010488872898 44.423178141335214, 11.595010488872898 44.43222185866479, 11.607589511127102 44.43222185866479, 11.607589511127102 44.423178141335214, 11.595010488872898 44.423178141335214))",2,1,46.482192,,0,0,3,0,0,0,25,0,0,0,2,0,0,0,commercial,yes,1,service,47.735849056603776,30,43
236,83768.0,44.4277,11.6013,CCS2_400,4.0,2,207000.0,4.0,533.5684210526315,"POLYGON ((11.595010488872898 44.423178141335214, 11.595010488872898 44.43222185866479, 11.607589511127102 44.43222185866479, 11.607589511127102 44.423178141335214, 11.595010488872898 44.423178141335214))",2,1,46.482192,,0,0,3,0,0,0,25,0,0,0,2,0,0,0,commercial,yes,1,service,47.735849056603776,30,43
237,83772.0,43.0941,11.7806,CCS2_400,4.0,2,0.0,4.0,351.53846153846155,"POLYGON ((11.774449143854694 43.08957814133521, 11.774449143854694 43.098621858664785, 11.786750856145305 43.098621858664785, 11.786750856145305 43.08957814133521, 11.774449143854694 43.08957814133521))",1,1,4122.654708,,4,0,25,8,0,1,16,3,3,0,2,0,0,1,residential,no,1,residential,28.863636363636363,89,169
238,83772.0,43.0941,11.7806,CCS2_400,4.0,2,0.0,4.0,351.53846153846155,"POLYGON ((11.774449143854694 43.08957814133521, 11.774449143854694 43.098621858664785, 11.786750856145305 43.098621858664785, 11.786750856145305 43.08957814133521, 11.774449143854694 43.08957814133521))",1,1,4122.654708,,4,0,25,8,0,1,16,3,3,0,2,0,0,1,residential,no,1,residential,28.863636363636363,89,169
239,83772.0,43.0941,11.7806,CCS2_400,4.0,2,0.0,4.0,351.53846153846155,"POLYGON ((11.774449143854694 43.08957814133521, 11.774449143854694 43.098621858664785, 11.786750856145305 43.098621858664785, 11.786750856145305 43.08957814133521, 11.774449143854694 43.08957814133521))",1,1,4122.654708,,4,0,25,8,0,1,16,3,3,0,2,0,0,1,residential,no,1,residential,28.863636363636363,89,169
240,83775.0,45.7601,8.8096,CCS2_400,1.0,1,72190.0,4.0,329.7,"POLYGON ((8.803162008771254 45.755578141335214, 8.803162008771254 45.76462185866479, 8.816037991228745 45.76462185866479, 8.816037991228745 45.755578141335214, 8.803162008771254 45.755578141335214))",2,1,883.891606,,0,0,3,2,0,0,7,0,1,0,2,0,0,2,residential,yes,2,service,46.0,51,97
241,83776.0,43.8127,11.154,CCS2_400,1.0,1,0.0,4.0,475.0,"POLYGON ((11.147775618627737 43.80817814133521, 11.147775618627737 43.81722185866479, 11.160224381372263 43.81722185866479, 11.160224381372263 43.80817814133521, 11.147775618627737 43.80817814133521))",1,1,479.636664,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,residential,yes,3,secondary,82.0,28,51
242,83777.0,43.4081,11.7649,CCS2_400,1.0,1,126000.0,4.0,360.0842105263158,"POLYGON ((11.758717350577761 43.40357814133521, 11.758717350577761 43.412621858664785, 11.77108264942224 43.412621858664785, 11.77108264942224 43.40357814133521, 11.758717350577761 43.40357814133521))",1,1,587.9704350000001,,3,0,2,3,0,0,8,1,0,0,1,0,0,1,residential,yes,2,service,66.66666666666667,67,155
243,83779.0,43.8226,11.1515,CCS2_400,1.0,1,250000.0,4.0,440.9294117647059,"POLYGON ((11.145274586542524 43.818078141335214, 11.145274586542524 43.82712185866479, 11.157725413457477 43.82712185866479, 11.157725413457477 43.818078141335214, 11.145274586542524 43.818078141335214))",1,1,1156.223945,,0,0,0,0,0,0,5,0,8,0,0,0,0,0,residential,yes,3,residential,103.0,22,44
244,83789.0,43.6359,11.4559,CCS2_400,4.0,2,250000.0,4.0,481.0,"POLYGON ((11.449693961616502 43.63137814133521, 11.449693961616502 43.64042185866479, 11.462106038383498 43.64042185866479, 11.462106038383498 43.63137814133521, 11.449693961616502 43.63137814133521))",1,1,325.068698,,0,0,1,0,0,0,7,0,0,0,0,0,0,1,residential,yes,2,service,50.0,24,42
245,83820.0,45.5738,9.3887,CCS2_400,1.0,1,111700.0,4.0,571.9444444444445,"POLYGON ((9.382283399746694 45.56927814133521, 9.382283399746694 45.578321858664786, 9.395116600253306 45.578321858664786, 9.395116600253306 45.56927814133521, 9.382283399746694 45.56927814133521))",1,1,180.86856999999998,,0,0,1,0,0,0,3,0,0,0,2,0,0,0,residential,yes,2,service,59.09090909090909,5,5
246,83836.0,45.7341,9.3835,CCS2_400,4.0,2,326000.0,4.0,542.4285714285714,"POLYGON ((9.377065006739974 45.72957814133521, 9.377065006739974 45.738621858664786, 9.389934993260026 45.738621858664786, 9.389934993260026 45.72957814133521, 9.377065006739974 45.72957814133521))",1,1,987.79077,,0,0,1,1,0,0,1,0,0,0,0,0,0,0,residential,no,2,residential,40.0,29,62
